"video_id"	"last_trending_date"	"publish_date"	"category_id"	"channel_title"	"views"	"likes"	"dislikes"	"comment_count"	"title"	"trend_day_count"	"tags_count"	"subscriber"	"category_desc"
"LbW-bMToXqo"	"2018-03-01"	"2018-02-24"	10	"rock on"	147383	2678	155	257	"Kylie Minogue - Dancing (Live Ant & Dec's Saturday Night Takeaway) HD"	5	5	2305	"Music"
"RNA516fNpuw"	"2018-02-25"	"2018-02-23"	17	"NBC Sports"	529609	4330	206	864	"Alina Zagitova’s gold medal free skate in PyeongChang"	1	11	453254	"Sports"
"swlpgKzTm2Y"	"2018-03-05"	"2018-02-24"	25	"CNN"	152933	2728	2704	3426	"Delta is distancing themselves from NRA"	9	6	3095131	"News & Politics"
"oCAbvclXL6I"	"2018-03-05"	"2018-02-24"	24	"MeganBatoon"	191871	10780	380	882	"I Tried Following a PatrickStarrr Khloe Kardashian Makeup Tutorial"	9	28	874240	"Entertainment"
"cytyAgu9-bA"	"2018-03-01"	"2018-02-22"	24	"Davie504"	3052072	132775	1111	9571	"DEADMAU5 said this Bassline is IMPOSSIBLE..."	5	29	1295228	"Entertainment"
"l_eR85kmWbY"	"2018-03-05"	"2018-02-24"	28	"Because Science"	78528	3546	62	561	"The Most Toxic Kiss on Earth | Because Science Live"	9	10	216791	"Science & Technology"
"WCKG9J1d5iE"	"2018-03-04"	"2018-02-23"	25	"Fox Business"	32462	448	483	940	"Major bank ends long-time partnership with NRA"	8	10	185033	"News & Politics"
"eqVHah0f-1c"	"2018-03-01"	"2018-02-22"	24	"BBC Radio 1"	898717	21788	311	718	"Margot Robbie HEART RATE MONITOR ft. Cara Delevingne, Alexander Skarsgård & Bullet For My Valentine"	5	13	4551034	"Entertainment"
"DFZmEaNqdNc"	"2018-03-01"	"2018-02-22"	1	"PESfilm"	41375	1764	31	117	"Haul Video #2 | Tacos!"	5	7	1476954	"Film and Animation"
"AjMBDpRXsYA"	"2018-03-03"	"2018-02-23"	25	"Associated Press"	10806	99	64	0	"Sheriff: Deputy Never Entered School in Shooting"	7	37	793607	"News & Politics"
"NXpYoiCOuLE"	"2018-03-01"	"2018-02-22"	1	"Twin Shadow"	53399	1113	42	73	"Twin Shadow - Saturdays (feat HAIM) [Official HD Audio]"	5	30	20723	"Film and Animation"
"MYdqaxZndzE"	"2018-02-28"	"2018-02-22"	10	"BRITs"	167110	2883	90	203	"Kendrick Lamar wins International Male Solo Artist | The BRIT Awards 2018"	4	13	666004	"Music"
"g_WBVi-bu9Q"	"2018-02-28"	"2018-02-21"	28	"Abhishek Singh"	318557	586	71	75	"The Ring brought to life in AR"	4	6	3359	"Science & Technology"
"E-u9uo0laA8"	"2018-03-01"	"2018-02-25"	10	"joyner lucas"	5358351	270831	9822	23603	"Joyner Lucas & Chris Brown - Stranger Things"	4	18	1463836	"Music"
"5_-NKRVn7IQ"	"2018-03-05"	"2018-02-25"	28	"Samsung"	6898771	173998	8415	23026	"Samsung Galaxy S9 and S9+: Official Introduction"	8	16	2503648	"Science & Technology"
"J83sZrz9XTc"	"2018-03-01"	"2018-02-25"	28	"Marques Brownlee"	3103982	105649	2466	14643	"Samsung Galaxy S9 Impressions!"	4	21	5887416	"Science & Technology"
"-WRcZ9xHMuE"	"2018-02-27"	"2018-02-25"	28	"The Verge"	1241197	11315	842	2504	"Samsung Galaxy S9 hands-on"	2	11	1819334	"Science & Technology"
"tUbky9YzPZY"	"2018-03-05"	"2018-02-24"	22	"RomanAtwoodVlogs"	1841252	63087	2817	6569	"HUGE Pond Jump FAIL!!"	8	45	14351304	"People & Blogs"
"BQ31l1gPGKM"	"2018-03-01"	"2018-02-26"	10	"jbalvinVEVO"	19177871	356298	12457	19735	"J. Balvin - Ahora"	4	13	14095890	"Music"
"GrnswGtm_Sw"	"2018-03-05"	"2018-02-25"	17	"NBC Sports"	213402	859	304	366	"2018 Winter Olympics Daily Recap Day 16 I Part 2 I NBC Sports"	8	11	452841	"Sports"
"EUPlbO3Ub2I"	"2018-03-01"	"2018-02-24"	22	"BuzzFeedVideo"	1339289	29265	4954	2824	"Is Tokyo Fried Chicken The Best In The World?"	4	34	14889874	"People & Blogs"
"fwLxwMKMjEQ"	"2018-03-05"	"2018-02-25"	24	"EverythingApplePro"	1059387	24844	1439	4555	"Samsung Galaxy S9 Released! Official Trailer"	8	29	5265974	"Entertainment"
"YQ1cEC6FZRg"	"2018-03-05"	"2018-02-24"	26	"BuzzFeed Nifty"	96006	1272	247	119	"8 Easy Ways To Make Kitchen Staples Last Longer"	8	14	577026	"Howto & Style"
"NUMa0QkPzns"	"2018-02-27"	"2018-02-23"	25	"Vox"	668826	40435	572	2146	"It’s not you. Phones are designed to be addicting."	2	34	3808198	"News & Politics"
"CJUgcgFNNWA"	"2018-03-05"	"2018-02-24"	24	"What's Inside?"	167561	4283	299	884	"Whats inside a FLAMING BATTLE AX?"	8	26	5376647	"Entertainment"
"ms7t4CnjW1k"	"2018-03-04"	"2018-02-24"	22	"FunForLouis"	64294	2263	176	226	"HOW I EDIT MY INSTAGRAMS!"	7	14	2000968	"People & Blogs"
"Zfpf5dnYA4Q"	"2018-03-04"	"2018-02-23"	28	"Tech Insider"	184944	2386	144	329	"This Roller Makes Plain Concrete Look Like Brickwork"	7	8	1420833	"Science & Technology"
"O4-j4kwtu9Y"	"2018-03-04"	"2018-02-25"	28	"AvE"	771612	20890	158	2406	"BOLTR: Trochoid Pump | Chickadee Enginerding!"	6	10	760768	"Science & Technology"
"UEhsFEgsI5U"	"2018-03-05"	"2018-02-26"	1	"HBO"	2051073	31690	2424	6778	"Fahrenheit 451 (2018) Official Teaser ft. Michael B. Jordan & Michael Shannon | HBO"	7	25	1099202	"Film and Animation"
"EEzj0HMz5Bc"	"2018-03-05"	"2018-02-26"	23	"Liza Koshy Too"	3185320	204175	1810	8675	"ARE MY PARENTS SMARTER THAN A 5TH GRADER?! NAH."	7	31	5798293	"Comedy"
"72Qahj0U0Lw"	"2018-03-05"	"2018-02-26"	25	"USA TODAY"	252696	1332	276	750	"Drone captures dramatic Ohio River flooding"	7	10	521239	"News & Politics"
"MNzBFgwkU0A"	"2018-03-05"	"2018-02-26"	10	"Rob Scallon"	1094649	64320	500	3241	"Getting Delay, without using any effects..."	7	32	1326686	"Music"
"OzKmR5BLdbQ"	"2018-03-05"	"2018-02-26"	25	"Fox News"	185838	508	711	1179	"Heather Locklear arrested for domestic violence"	7	26	951035	"News & Politics"
"M2YwkAWg0_g"	"2018-03-05"	"2018-02-26"	28	"ElectroBOOM"	444972	23383	276	2402	"Induction Energy Experiments"	7	40	1346352	"Science & Technology"
"iD8K3pNhf-U"	"2018-03-05"	"2018-02-26"	10	"Kid Rock"	460803	9042	1472	915	"Kid Rock - American Rock 'n Roll (Official Video)"	7	6	732301	"Music"
"CwKp6Xhy3_4"	"2018-03-05"	"2018-02-26"	10	"ChrisYoungVEVO"	408889	5013	424	284	"Chris Young - Hangin' On"	7	25	503544	"Music"
"aLiZSrsNfK4"	"2018-03-01"	"2018-02-26"	25	"TODAY"	194902	2007	275	226	"Kathie Lee And Hoda Audition For ‘The Voice’ And Nail It Sort Of | TODAY"	3	29	630508	"News & Politics"
"Z-0bYA5iZDo"	"2018-02-27"	"2018-02-25"	24	"The Voice"	506264	6006	218	600	"The Voice 2018 Blind Audition - Kyla Jade: “See Saw”"	1	25	5798004	"Entertainment"
"C3_spbo8eVc"	"2018-03-05"	"2018-02-26"	10	"EllieGouldingVEVO"	576819	26609	689	1637	"Ellie Goulding - Vincent (Audio)"	7	5	8110145	"Music"
"qcP7sS1qZ2M"	"2018-03-05"	"2018-02-26"	24	"Mike Boyd"	292599	12085	326	1496	"This Week I Learned to Fly Fish - Far Cry 5"	7	10	790164	"Entertainment"
"uZUOzSMDBjg"	"2018-03-05"	"2018-02-25"	26	"Glam&Gore"	312896	21717	202	1017	"THE JOKER DOES MY VOICEOVER + Harley & Joker Cosplay Outfit Details"	7	18	2364565	"Howto & Style"
"Vm4Xn5vjqRA"	"2018-03-01"	"2018-02-25"	17	"Desimpedidos"	5938439	1121217	4360	83660	"CRISTIANO RONALDO E FRED, O GRANDE ENCONTRO"	3	22	5390215	"Sports"
"5YMtjjAzxWA"	"2018-02-28"	"2018-02-26"	17	"NBA"	276711	3297	132	196	"Top 5 Plays of the Night: February 25, 2018"	2	16	8707071	"Sports"
"-KB5QbOS4s4"	"2018-03-01"	"2018-02-24"	23	"The Daily Show with Trevor Noah"	1029141	26448	990	3284	"Lupita Nyong'o - Why Black Panther Is a Different Kind of Superhero Movie: The Daily Show"	3	26	2940431	"Comedy"
"Srl96IoeWJs"	"2018-03-01"	"2018-02-25"	28	"3D Printing Nerd"	64107	1617	100	365	"Preview of the Peopoly Moai SLA Resin 3D Printer at Matterhackers"	3	26	183465	"Science & Technology"
"w8VHZAeItno"	"2018-03-01"	"2018-02-23"	22	"BowlFullofAwesome"	142653	5509	28	433	"'The Walking Dead'  Andrew Lincoln serenades Chandler Riggs"	3	0	1309	"People & Blogs"
"mdaElUyT1Zo"	"2018-03-01"	"2018-02-24"	23	"NewsFunnies"	8659	72	4	8	"Bird Lands On News Anchor's Head (News Blooper)"	3	40	6564	"Comedy"
"N54fzGwMybk"	"2018-03-01"	"2018-02-23"	28	"Ivan Miranda"	56032	2883	34	697	"SCREW DRIVE RC TANK #6 IT WORKS!!!"	3	11	43737	"Science & Technology"
"I8Umj580ls0"	"2018-02-28"	"2018-02-27"	24	"The Late Show with Stephen Colbert"	2311760	34425	6094	9453	"Trump Claims He Would Have 'Run' Into The School"	1	35	3965373	"Entertainment"
"YskVs5VyqHk"	"2018-03-02"	"2018-02-27"	22	"The Slow Mo Guys"	2956442	94910	1284	4317	"Splitting Bullets in 4K"	3	8	10647755	"People & Blogs"
"IjvXgzSa1Dk"	"2018-03-05"	"2018-02-27"	26	"You Suck At Cooking"	846616	38949	775	2732	"Energy Balls - You Suck at Cooking (episode 72)"	6	15	1115811	"Howto & Style"
"jjNf6SolPvU"	"2018-03-05"	"2018-02-27"	24	"The Voice"	1873764	22095	986	1720	"The Voice 2018 Blind Audition - Justin Kilgore: Tomorrow"	6	27	5798004	"Entertainment"
"syAXXLxO8tw"	"2018-03-05"	"2018-02-26"	1	"ProZD"	1164279	55233	1028	1787	"ranking up your friendship"	6	13	1198769	"Film and Animation"
"yzJtC835sio"	"2018-02-28"	"2018-02-27"	23	"The Tonight Show Starring Jimmy Fallon"	342260	7319	197	357	"Google Translate Songs with Kelly Clarkson"	1	38	15769455	"Comedy"
"Nr42pNrK5iU"	"2018-03-01"	"2018-02-27"	26	"First We Feast"	330477	9661	221	885	"Sean Evans, Matty Matheson, and Miss Info Judge a Stunt Burger Showdown | The Burger Show"	2	27	2871344	"Howto & Style"
"EOwWjoldNNc"	"2018-03-01"	"2018-02-27"	25	"The Alex Jones Channel"	209343	6648	5811	4213	"YouTube Has Now Frozen The Alex Jones Channel, NEXT MOVE IS DELETION!"	2	5	2297122	"News & Politics"
"zDbq7y20wpw"	"2018-03-02"	"2018-02-27"	25	"Vox"	640405	19874	275	814	"Why ships used this camouflage in World War I"	3	35	3808198	"News & Politics"
"9dmij6g-iZc"	"2018-03-05"	"2018-02-26"	24	"Good Mythical Morning"	719133	12912	657	986	"5 Japanese Commercials w/ American Celebrities"	6	25	13186408	"Entertainment"
"1eKa8ju_b2A"	"2018-03-01"	"2018-02-27"	23	"Funny Or Die"	130817	3464	2442	973	"Guess Who: #MeToo Edition"	2	19	2203552	"Comedy"
"jTap34G5TFU"	"2018-03-05"	"2018-02-27"	22	"Molly Burke"	77235	4255	150	916	"MY FIRST NIGHT FILMING ALONE IN LA!"	6	17	274004	"People & Blogs"
"73_OWzBr8Fo"	"2018-03-05"	"2018-02-27"	10	"Camila Cabello"	1118270	129960	1001	10097	"Made in Miami (Artist Spotlight Story) - Camila Cabello"	6	14	6358719	"Music"
"LdhQzXHYLZ4"	"2018-03-01"	"2018-02-26"	24	"LastWeekTonight"	3848607	108396	6272	15825	"Italian Election: Last Week Tonight with John Oliver (HBO)"	2	4	5937292	"Entertainment"
"i04pYZGDHIc"	"2018-03-05"	"2018-02-27"	26	"How To Cake It"	767280	25663	339	2633	"How To Make a CHINESE FRIED RICE TAKEOUT CAKE and FORTUNE COOKIES | Yolanda Gampp | How To Cake It"	6	31	3588443	"Howto & Style"
"D3BJ5bt5VbA"	"2018-03-05"	"2018-02-27"	28	"The Verge"	291483	4576	392	611	"Google Clips review"	6	11	1819334	"Science & Technology"
"Hq4jk71B1Hk"	"2018-03-05"	"2018-02-27"	26	"emmymadeinjapan"	101871	4470	395	1255	"FROG LEGS | How to Cook & Prepare Frog's Legs"	6	20	1040049	"Howto & Style"
"yZC5DH7VScY"	"2018-03-01"	"2018-02-27"	17	"FreeDawkins"	96399	1363	31	612	"Anthony Davis 53 Pts, 17 Rebs, 5 Blks! 2018.02.26 New Orleans Pelicans vs Phoenix Suns | FreeDawkins"	2	15	590200	"Sports"
"U9w-yE3SvkY"	"2018-03-05"	"2018-02-26"	24	"amc"	743390	13728	933	3622	"(SPOILERS) Carl's Farewell to The Walking Dead Family"	6	39	657573	"Entertainment"
"sV7QeEJ9daI"	"2018-03-05"	"2018-02-27"	26	"ByronTalbott"	88436	3592	164	295	"The French Toast Breakfast Sandwich"	6	25	1387255	"Howto & Style"
"2afSbqlp5HU"	"2018-03-05"	"2018-02-27"	1	"BBC News"	290043	5100	1204	1334	"How to speak like Black Panther - BBC News"	6	13	2119249	"Film and Animation"
"4NOIj0Munk0"	"2018-02-28"	"2018-02-27"	25	"CBS News"	8411	71	69	158	"Brad Parscale, social media strategist, to head Trump 2020 campaign"	1	5	599310	"News & Politics"
"Nb_t6X541yo"	"2018-03-05"	"2018-02-26"	22	"SuperwomanVlogs"	245574	15229	207	1077	"MY MOM ANSWERS YOUR QUESTIONS"	6	28	2404615	"People & Blogs"
"pRnCk5QeXdw"	"2018-03-05"	"2018-02-26"	24	"ColliderVideos"	83734	2295	129	617	"Black Panther Continues Its Reign, Breaks More Box Office Records - Movie Talk"	6	22	435897	"Entertainment"
"-AY-HC4sUGU"	"2018-03-01"	"2018-02-26"	28	"Stratolaunch"	481259	431	43	225	"Stratolaunch Taxi Test"	2	4	1303	"Science & Technology"
"Vnn1FhYULrA"	"2018-03-05"	"2018-02-26"	24	"John Campea"	36178	1306	44	483	"Black Panther Scores Second Largest 2nd Weekend Box Office In History - The John Campea Show"	6	15	116972	"Entertainment"
"2nSXgn68gPQ"	"2018-03-04"	"2018-02-25"	28	"CNET"	117924	1262	201	78	"Samsung's Galaxy S9 event: Watch CNET's live coverage here"	5	26	1612248	"Science & Technology"
"OTLw9G1WpC4"	"2018-03-01"	"2018-02-23"	24	"VICELAND"	25512	474	64	96	"THE TRIXIE & KATYA SHOW - Introducing Bob"	2	26	958004	"Entertainment"
"iOVg62_DUYU"	"2018-03-05"	"2018-02-23"	28	"Real Engineering"	602386	22494	452	1506	"The Truth About Wireless Charging"	6	12	934871	"Science & Technology"
"X8XHLakfV5U"	"2018-03-01"	"2018-02-22"	1	"The Royal Ocean Film Society"	25961	2180	26	120	"The Early Animated Films"	2	24	98952	"Film and Animation"
"DIBw9dSVKdU"	"2018-03-05"	"2018-02-28"	1	"Walt Disney Animation Studios"	15511988	266991	11587	49099	"Ralph Breaks The Internet: Wreck-It Ralph 2 Official Teaser Trailer"	5	16	2947234	"Film and Animation"
"IJofEhiRpy0"	"2018-03-05"	"2018-02-28"	24	"Ryland Adams"	1960966	122658	4526	10890	"I WORE MY BOYFRIEND'S CLOTHES FOR A WEEK!"	5	14	1728339	"Entertainment"
"T3hXC5yNZOc"	"2018-03-01"	"2018-03-01"	10	"iggyazaleamusicVEVO"	285984	34129	1625	4219	"Iggy Azalea - Savior ft. Quavo"	1	7	5259059	"Music"
"expKmfdoo28"	"2018-03-02"	"2018-03-01"	23	"The Tonight Show Starring Jimmy Fallon"	688306	27672	701	2386	"Chadwick Boseman Surprises Black Panther Fans While They Thank Him"	2	38	15769455	"Comedy"
"5tPugvYE6wM"	"2018-03-05"	"2018-02-28"	26	"Nicol Concilio"	589326	21578	2970	2981	"KYLIE COSMETICS WEATHER COLLECTION REVIEW + TUTORIAL"	5	14	755675	"Howto & Style"
"ZzO8VAOJs4U"	"2018-03-02"	"2018-02-28"	24	"The Late Show with Stephen Colbert"	345372	2893	122	410	"Kiefer Sutherland's Mom Has An Impersonation Of Stephen"	2	34	3965373	"Entertainment"
"Rzuts_VwAL4"	"2018-03-01"	"2018-02-28"	24	"Lip Sync Battle"	47147	542	113	62	"Joan Smalls Performs Luis Fonsi’s “Despacito” | Lip Sync Battle Preview"	1	33	2459221	"Entertainment"
"7bDvhiHoH-c"	"2018-03-05"	"2018-02-28"	26	"Food Wishes"	181771	6142	194	947	"Seafood Sausage - Food Wishes - Fish Sausage Recipe"	5	16	2278592	"Howto & Style"
"LLOB5uG6zSQ"	"2018-03-05"	"2018-02-27"	1	"CinemaSins"	1017324	23019	925	2204	"Everything Wrong With Birdman In 13 Minutes Or Less"	5	10	7579253	"Film and Animation"
"mlJGtSg5oRw"	"2018-03-05"	"2018-02-27"	22	"CaseyNeistat"	1439635	55150	1169	3732	"SELF FLYING ROBOT DRONE OF THE FUTURE; The Skydio R1"	5	7	9086142	"People & Blogs"
"DGhPGH2YROA"	"2018-03-05"	"2018-02-27"	10	"Lindsey Stirling"	1424117	96979	810	3441	"Lindsey Stirling - The Greatest Showman Medley"	5	19	10515264	"Music"
"r8vFZ0HAaz0"	"2018-03-01"	"2018-02-27"	28	"Unbox Therapy"	1912972	61649	2513	5858	"This New Smartphone Is NOT What It Looks Like..."	1	47	10286333	"Science & Technology"
"OG6qjAivguw"	"2018-03-05"	"2018-02-28"	23	"Late Night with Seth Meyers"	103200	1128	114	198	"Kelly Clarkson Had an Awkward Moment with Meryl Streep"	5	31	1968678	"Comedy"
"fKuxh0E9mSI"	"2018-03-05"	"2018-02-28"	10	"ChvrchesVEVO"	311915	8804	303	666	"CHVRCHES - My Enemy ft. Matt Berninger"	5	5	235681	"Music"
"MHEYapANYk4"	"2018-03-02"	"2018-02-28"	24	"TheEllenShow"	315148	3798	93	167	"Even the 'Scandal' Cast Doesn't Know How the Show Will End"	2	30	23760020	"Entertainment"
"b3ofgTrsXPI"	"2018-03-04"	"2018-02-27"	22	"Peter McKinnon"	392500	28183	387	2922	"Challenge accepted, Casey."	4	18	1819347	"People & Blogs"
"4vl8-5udtII"	"2018-03-05"	"2018-02-27"	28	"William Osman"	268291	16717	160	2378	"Voice Activated Hot Dog Blaster"	5	24	417019	"Science & Technology"
"AFC5RaH4xMg"	"2018-03-01"	"2018-02-28"	17	"NBA"	455015	7556	136	252	"Top 10 NBA Celebrity Reactions - The Starters"	1	3	8707071	"Sports"
"Vn-l53PbEIQ"	"2018-03-02"	"2018-02-28"	25	"NBC News"	24332	320	71	0	"President Donald Trump Honors Billy Graham As Body Lies In State At U.S. Capitol | NBC News"	2	27	647451	"News & Politics"
"vc0fb3xhFHY"	"2018-03-01"	"2018-02-27"	24	"Netflix"	67954	780	169	118	"The Week Of | Official Trailer [HD] | Netflix"	1	30	3181914	"Entertainment"
"B8R148hFxPw"	"2018-03-05"	"2018-02-28"	28	"Waymo"	386697	3354	116	351	"Waymo 360° Experience: A Fully Self-Driving Journey"	5	17	18298	"Science & Technology"
"VRHhT9f6e0k"	"2018-03-01"	"2018-02-25"	1	"Owen Harvey"	110072	179	13	31	"Saoirse Ronan pronounces her name in every interview"	1	1	75	"Film and Animation"
"IhhemrLxeeM"	"2018-03-02"	"2018-02-28"	25	"ABC News"	21180	191	25	157	"Envelope containing unknown substance opened at Joint Base Myer: Marine official"	2	11	3346641	"News & Politics"
"6xnTeGwRCGY"	"2018-03-05"	"2018-02-27"	25	"CBS News"	7718	73	88	199	"President Trump set to announce 2020 re-election bid"	5	7	599310	"News & Politics"
"hwx2n-Rf0f8"	"2018-03-04"	"2018-02-26"	26	"Gemma Stafford"	63208	3728	45	491	"Nutella Lava Cookies | Gemma's Bigger Bolder Baking"	4	25	1549469	"Howto & Style"
"sLFaa6RPJIU"	"2018-03-01"	"2018-02-26"	28	"Applied Science"	64566	4442	27	282	"Making YBCO superconductor"	1	13	418455	"Science & Technology"
"6hIFDfP9rNc"	"2018-03-05"	"2018-02-25"	25	"Wall Street Journal"	83239	1318	36	112	"How ‘Garlic Girls’ Turned South Korea Into a Curling Country"	5	38	779018	"News & Politics"
"8RsDxpyUa_U"	"2018-03-05"	"2018-02-24"	23	"Luke Korns"	457731	28660	821	1970	"I Lived Off Of $2 A Day (and this is what happened)"	5	9	1746763	"Comedy"
"-QR-TB_k20M"	"2018-03-01"	"2018-02-23"	24	"NBC"	23877	93	30	20	"Jesus Christ Superstar Live - John Legend Rehearses (Promo)"	1	25	566908	"Entertainment"
"LNxWTS25Tbk"	"2018-03-01"	"2018-02-23"	22	"King Princess"	23506	1620	10	105	"King Princess - 1950"	1	0	5749	"People & Blogs"
"PAczA2saYWM"	"2018-03-05"	"2018-03-01"	26	"First We Feast"	1635960	43860	1153	3795	"Ty Burrell Fears Sudden Death While Eating Spicy Wings | Hot Ones"	4	38	2871344	"Howto & Style"
"kton-qrKNLc"	"2018-03-05"	"2018-03-01"	10	"MeghanTrainorVEVO"	5584764	215970	18060	16960	"Meghan Trainor - No Excuses"	4	20	8954032	"Music"
"_0Wz8e4W-oE"	"2018-03-05"	"2018-03-01"	23	"Domics"	1964004	131156	1120	11386	"Patience"	4	12	4932426	"Comedy"
"mMtjGYdJOps"	"2018-03-05"	"2018-02-28"	22	"Tyler Williams"	2013271	66289	1438	2836	"We Made Transparent Potato Chips"	4	22	547671	"People & Blogs"
"gx3S73InQ04"	"2018-03-02"	"2018-03-01"	17	"NBA"	376877	4524	163	833	"James Harden's NASTY Crossover Caps Off His Monster 1st Quarter | February 28, 2018"	1	42	8707071	"Sports"
"lRlp6e2Bam8"	"2018-03-05"	"2018-03-01"	22	"N W"	296206	5608	246	0	"Delaware Linemen Help Get The Power On in Puerto Rico"	4	0	127	"People & Blogs"
"TxY10VhmLR4"	"2018-03-05"	"2018-02-28"	26	"Laura Lee"	709274	29790	1463	30567	"NEW* TOO FACED UNICORN MAKEUP COLLECTION | HIT OR MISS.."	4	23	4285014	"Howto & Style"
"ZzefeQ0v5wg"	"2018-03-02"	"2018-02-28"	28	"Marques Brownlee"	1072782	40791	984	3821	"Samsung Galaxy S9 Camera: What's New!"	1	7	5887416	"Science & Technology"
"hPmBSTgBmes"	"2018-03-04"	"2018-03-01"	22	"BuzzFeedVideo"	133030	7281	777	571	"How I Feel After Watching The Olympics (Music Video)"	3	38	14889874	"People & Blogs"
"v23_b_V6beI"	"2018-03-05"	"2018-02-28"	26	"Jessica Clements"	133204	4205	190	452	"How I Did My Makeup in HIGH SCHOOL"	4	9	709013	"Howto & Style"
"9bAiXJoNdy0"	"2018-03-05"	"2018-02-28"	23	"Anna Akana"	344452	26852	490	1450	"One thing that makes you a better friend"	4	9	2063826	"Comedy"
"g30Rhk82rmg"	"2018-03-05"	"2018-02-27"	1	"Unbox Therapy"	2944191	69394	3352	9561	"Is The Samsung Galaxy S9 Worth The Hype?"	4	34	10286333	"Film and Animation"
"BFqNP8VqoPs"	"2018-03-05"	"2018-02-28"	28	"Strange Parts"	255024	12174	157	1545	"Inside a Chinese 3D Printing Factory - in Shenzhen, China"	4	19	543377	"Science & Technology"
"pb7CBZ952zs"	"2018-03-05"	"2018-02-21"	24	"Netflix"	114012	1191	125	139	"Nailed It I Trailer [HD] I Netflix"	4	35	3181914	"Entertainment"
"aHR5vpQicqw"	"2018-03-05"	"2018-02-19"	24	"ABC Action News"	1539089	7657	856	7905	"Court hearing held for Nikolas Cruz"	4	9	150769	"Entertainment"
"HgknAaKNaMM"	"2018-03-05"	"2018-03-02"	10	"carrieunderwoodVEVO"	2341063	60229	3408	4349	"Carrie Underwood - The Champion ft. Ludacris"	3	7	1337356	"Music"
"tugFFhML7VY"	"2018-03-05"	"2018-03-02"	24	"nigahiga"	3239316	288213	4231	28668	"The Nintendoe Paper!"	3	15	20563106	"Entertainment"
"i_nLsG_asQg"	"2018-03-05"	"2018-03-02"	10	"Blake Shelton"	805588	17442	949	1132	"Blake Shelton - I Lived It (Official Music Video)"	3	11	1527298	"Music"
"UddlsDsoIWs"	"2018-03-05"	"2018-03-02"	22	"The Slow Mo Guys"	1830129	49693	1010	2010	"Fastest Clapper in The World - Bonus Clip"	3	8	10647755	"People & Blogs"
"c7cYON3uVZo"	"2018-03-05"	"2018-03-02"	24	"Jeopardy!"	1338830	7410	433	783	"Jeopardy! First: Tiebreaker | JEOPARDY!"	3	15	12873	"Entertainment"
"ZIbI0ekrrZU"	"2018-03-05"	"2018-03-02"	17	"CrossFit®"	490741	1838	1497	1050	"Open Workout 18.2 Standards"	3	12	1185505	"Sports"
"cIkEjFiUqwU"	"2018-03-05"	"2018-03-02"	25	"NBC News"	436717	5204	1106	0	"Reverend Billy Graham's Funeral | NBC News"	3	28	647451	"News & Politics"
"TM42O6kYbI8"	"2018-03-05"	"2018-03-02"	25	"Vox"	646828	14274	662	1032	"Why the Oscars love method actors"	3	20	3808198	"News & Politics"
"jn9mHzXJIV0"	"2018-03-05"	"2018-03-02"	28	"Marques Brownlee"	1086973	41526	1727	5606	"18-core iMac Pro Review: Not a Trap!"	3	9	5887416	"Science & Technology"
"PdWe5ULGy_s"	"2018-03-03"	"2018-03-02"	23	"The Tonight Show Starring Jimmy Fallon"	312740	6155	131	341	"Singing Whisper Challenge with Alicia Keys"	1	38	15769455	"Comedy"
"itE8Cd85-QM"	"2018-03-03"	"2018-03-01"	24	"The Late Show with Stephen Colbert"	1213178	22875	408	1451	"Donald Glover Meets The Girl Scout Who Went Viral With 'Redbone'"	1	27	3965373	"Entertainment"
"cY-fuk44Lu8"	"2018-03-05"	"2018-03-02"	25	"ABC News"	155923	1023	96	636	"Massive nor'easter bearing down on East Coast"	3	10	3346641	"News & Politics"
"lHzclTp0-ZY"	"2018-03-04"	"2018-03-02"	17	"NBA"	285769	3503	87	458	"LeBron James Pulls a SWEET Behind-the-Back Move Between Tristan Thompson's Legs!"	2	39	8707071	"Sports"
"GbrueARGMhE"	"2018-03-05"	"2018-03-01"	24	"TheEllenShow"	1328185	35783	1781	2694	"Olympian Adam Rippon Has Been Sleeping on Shawn Mendes"	3	42	23760020	"Entertainment"
"BO_g-ncp5wE"	"2018-03-04"	"2018-03-01"	1	"INSIDER"	460673	6834	177	472	"Why Stunt People Don't Get Oscars"	2	8	1461545	"Film and Animation"
"4HU6Z7anycw"	"2018-03-05"	"2018-03-04"	1	"Lucas the Spider"	2805317	198909	3594	13972	"Lucas the Spider - Polar Bear"	2	6	1410546	"Film and Animation"
